clone_4164.npz|tˈɔːk ɐbˌWt ɐ plˈɑːt twˈɪst!
clone_4165.npz|ðə jˈuːnɪvˌɜːs ɪz vˈæst ænd sˈIlənt. wiː ɑːɹ bˌʌt ɐ tˈIni spˈɛk wɪðˈɪn ɪt.
clone_4166.npz|ˌɑːɹnt juː ʤˈʌst ðə klˈɛvɚɹɪst pˈɜːsən?
clone_4167.npz|wiː ɑːɹ lˈɪvɪŋ ɪn wʌt I ɹᵻfˈɜː tuː, æz ˌWɚ ɹɪˈælᵻɾi bˈʌbəl.
clone_4168.npz|ˈAnʧənt pˈɪɹɐmˌɪdz stˈɪl stˈænd tˈɔːl.
clone_4169.npz|kwˈɛsʧən ˈɛvɹɪθˌɪŋ pɚsˈɪstəntli.
clone_4170.npz|bᵻsˈIdz, ɪɾ ɪz wˈɛl sˈOld ɪnðə mˈɑːɹkɪts ɪnðə wˈɛstɚn jˈʊɹɹəp kˈʌntɹiz.
clone_4171.npz|kælˈɪɡɹəfi ɪz ɐn ˈɑːɹt fˈɔːɹm.
clone_4172.npz|ðɪs ɪz ɐ pɚfˈɔːɹməns ˈɛvɹi bˈɪt æz sɪɡnˈɪfɪkənt ɪnðə lˈIf əvən ˈɑːbʤɛkt æz ðə ɹˈOl əvə kˈɔːldɹən æɾə fˈiːst ɔːɹ ɐ sˈɔːɹd ɪn ɐ bˈæɾəl.
clone_4173.npz|ðɪ ˈWdi fˈæktɚɹi dɹˈIvɚ mˈænɪʤd tə hˈɛd fɚðə pˈɪts ˌʌndɚ hɪz ˈOn pˈWɚ.
clone_4174.npz|wˌɪʧ pˈAntɪŋ mˈuːvz juː mˈOst dˈiːpli?
clone_4175.npz|wˌʌt ɪf ˈænɪməlz kʊd tˈɔːk? ɪmˈæʤɪn ðə kɑːnvɚsˈAʃənz! wʊd wiː lˈɪsən?
clone_4176.npz|ˈæftɚɹ I ɡɛt tə nˈO ɐ kˈæmɹə, I lˈIk tə bˈI ɐksˈɛsɚɹiz fɔːɹ mI kˈæmɹəz!
clone_4177.npz|vˈɜːʧuːəl ɹɪˈælᵻɾi ɪz ɪmˈɜːsɪv. wɪl ɪt ɹᵻplˈAs ɹˈiːəlwˈɜːld ɛkspˈiəɹɪənsᵻz? wˌʌt ɐ θˈɔːtpɹəvˈOkɪŋ Idˈiə!
clone_4178.npz|ɪf juː duːnˌɑːt ɐɡɹˈiː tʊ ɐbˈId bI ˌWɚ fˈɔːɹəm ɹˈuːlz, juː mˈʌst nˌɑːt jˈuːz ˌWɚ fˈɔːɹəmz ɔːɹ pɹˈIvət mˈɛsɪʤɪŋ fəsˈɪlᵻɾiz ˌɔn ˌWɚ wˈɛbsIt.
clone_4179.npz|ɐ mˈæstɚpˌiːs ʌv hjˈuːmən ˌɪnʤᵻnjˈuːɪɾi!
clone_4180.npz|ˌɑːɹnt juː ʤˈʌst pɹˈɛʃəs?
clone_4181.npz|fˈOɾəɡɹˌæfz pɹɪzˈɜːv mˈɛmɚɹiz.
clone_4182.npz|ɪmpɹˈɛʃənˌɪst ˈɑːɹt kˈæpʧɚz flˈiːɾɪŋ mˈOmənts. lˈIt plˈAz ɐ kɹˈuːʃəl ɹˈOl.
clone_4183.npz|ðə bˈʌsəlɪŋ bɐzˈɑːɹ hˈʌmz wɪð ˈɛnɚʤi. wˌʌt ɐmˈAzɪŋ ɚɹˈOməz! sˌO vˈIbɹənt!
clone_4184.npz|ɪf ɐ səplˈIɚɹ ɪz kənsˈɜːnd ðˌɐɾɪt wɪl nˌɑːt biː ˈAbəl tʊ ɪnspˈɛkt wˈʌn mˈɛʒɚɹ ˌOvɚ tˈuː kənsˈɛkjuːtˌɪv kwˈɔːɹɾɚz ɪt ʃˌʊd kˈɑːntækt ˌʌs fɔːɹ ɐdˈɪʃənəl ɡˈIdəns.
clone_4185.npz|hˈɛlθ ænd wˈɛlbiːɪŋ bɹˈWzɚ dʌznˌɑːt səpˈɔːɹt skɹˈɪpt.
clone_4186.npz|wˌɛɹ dˈuː mˈIɡɹətˌɔːɹi bˈɜːdz flˈI?
clone_4187.npz|ðɪ ɐmˈɛɹɪkən sˈɪvəl wˈɔːɹ ɹᵻʃˈApt ðə nˈAʃən.
clone_4188.npz|wˈʌn ʌv mI ˈɔːltˈIm fˈAvɚɹᵻts ɪz ʃlˈɛŋkɚlɚ ɹˈɔːʧbiɚ fɹʌm bæmbˈɜːɡ ɪn ʤˈɜːməni.
clone_4189.npz|tə ɡˈɪv ðə ʧˈɪldɹən ˈiːvən mˈɔːɹ ʧˈYs dˈʊɹɹɪŋ plˈA.
clone_4190.npz|lˈɪsənɪŋ ɪz kɹˈuːʃəl.
clone_4191.npz|wˌʌt ɪf ˈɔːl hjˈuːmənz sˈʌdənli ˌʌndɚstˈʊd ˈiːʧ ˈʌðɚ pˈɜːfɛktli? wʊd pˈiːs fˈInəli ɹˈAn? ɔːɹ wʊd nˈuː kˈɑːnflɪkts ɪmˈɜːʤ?
clone_4192.npz|ðə ɹˈAnfˌɔːɹɪst kˈænəpi wʌz dˈɛns. wˌʌt hˈɪdən wˈʌndɚz lˈI bᵻnˈiːθ? ɐ wˈɜːld tˈiːmɪŋ wɪð lˈIf.
clone_4193.npz|lˈɪsənɪŋ ɪntˈɛntli ʃˈOz ʤˈɛnjuːɪn ɹᵻspˈɛkt.
clone_4194.npz|ʃiː tˈOld mˌiː ɐ sˈiːkɹᵻt. kæn I tɹˈʌst hɜː? Im nˌɑːt ʃˈʊɹ.
clone_4195.npz|sˈɛnd ɪmˈiːdɪət ɐsˈɪstəns!
clone_4196.npz|tɹˈuː lˈɪsənɪŋ mˈiːnz hˈɪɹɪŋ bᵻjˌɔnd wˈɜːdz.
clone_4197.npz|ˈAnʧənt pˈɪɹɐmˌɪdz stˈɪl stˈænd. hˌW wɜː ðA bˈɪlt wɪð sˈʌʧ pɹɪsˈɪʒən? ɐmˈAzɪŋ!
clone_4198.npz|I fɚɡˈɑːt mI wˈɔlɪt æt hˈOm.
clone_4199.npz|diːtˈAld ɹᵻvˈɪʒənz tə ðɪ ˈɪŋkʌm kəmpˈOnənts ɑːɹ ʃˈOn ɪn tˈAbəl ˌAʤˈiː.
clone_4200.npz|ðɪ ɛnlˈIʔn̩mənt ˈɛmfɐsˌIzd ɹˈiːzən ænd ˌɪndᵻvˈɪʤuːəlˌɪzəm, pɹəfˈWndli ʃˈApɪŋ mˈɑːdɚn pəlˈɪɾɪkəl θˈɔːt ænd sIəntˈɪfɪk ˈɪŋkwɚɹi.
clone_4201.npz|kɹiːˌAtˈɪvᵻɾi spˈɑːɹks ˌɪnəvˈAʃən dˈAli.
clone_4202.npz|ðɪs wˈɔːk tˈAks juː ˌɔn ɐ ʤˈɜːni bˈæk θɹuː tˈIm.
clone_4203.npz|lˈɪɾɚɹᵻʧɚɹ ˈɔfən ɹᵻflˈɛkts səsˈIəɾəl æŋzˈIəɾiz ænd ˌæspɚɹˈAʃənz.
clone_4204.npz|lˈIfz sˈɪmpəl plˈɛʒɚz ɑːɹ ˈɔfən ˌOvɚlˈʊkt.
clone_4205.npz|ðɪs mˈiːnz ðætðə wˈAb wɪl hæv tə mˌAk pɹəvˈɪʒən fɔːɹ ðæt tˈuː.
clone_4206.npz|nˈɑːvəlz ˈɔfɚ dˈiːp ˈɪnsIts ˌɪntʊ ðə hjˈuːmən kəndˈɪʃən.
clone_4207.npz|ðA wɜː vˈɛɹi klˈOs.
clone_4208.npz|kʊd juː ɡˈɪv ˌʌs ɐ lˈɪɾəl bˈækɡɹWnd ˌɔn slˈId ænd hˌW ɪt stˈɑːɹɾᵻd?
clone_4209.npz|Im fˈInəli hˈOm!
clone_4210.npz|ˈɛmpəθi kənˈɛkts pˈiːpəl. ɪɾ ɐlˈWz ˌʌndɚstˈændɪŋ bᵻjˌɔnd wˈɜːdz.
clone_4211.npz|ɐ sˈɪɾi mˌAd ʌv klˈWdz.
clone_4212.npz|ɹObˈɑːɾɪks ˈɔːɾəmˌAts mˈɛni ɪndˈʌstɹɪəl pɹˈɑːsɛsᵻz.
clone_4213.npz|dˈɪd ðə lˈIbɹɛɹi ʤˈʌst klˈOz? I nˈiːdᵻd ðæt bˈʊk! ˈO nˈO, wˌʌt nˈW?
clone_4214.npz|ˌɑːɹnt wiː klˈɛvɚ?
clone_4215.npz|fɔːɹ ˈɔːl ˈʌðɚɹ ˈɔfɚz, ʧˈɛk diːtˈAlz ɔnðɪ ˌɪndᵻvˈɪʤuːəl ˈɔfɚ pˈAʤ.
clone_4216.npz|ɐ nˈɑːvəl ɛksplˈɔːɹd kˈɑːmplɛks kˈæɹɪktɚz. ðɛɹ stɹˈʌɡəlz fˈɛlt vˈɛɹi ɹˈiːəl. ɪɾ ˈɔfɚd pɹəfˈWnd ˈɪnsIts.
clone_4217.npz|wˈɑːʧɪŋ klˈWdz dɹˈɪft bI ɪz ɹᵻlˈæksɪŋ.
clone_4218.npz|jʊɹ sˈælɚɹi wɪl dᵻpˈɛnd ɔnðə tˈIp ʌv ɹˈɛstɹɑːnt juː wˈɜːk fɔːɹ, ænd wˌɛɹ ɪɾ ˈɪz.
clone_4219.npz|sˈɛlfɹᵻflˈɛkʃən pɹəmˈOts ɡɹˈOθ.
clone_4220.npz|jˌuːɾɪlɪtˈɛɹiənˌɪzəm fˈOkəsᵻz ˌɔn kˈɑːnsɪkwənsᵻz. ɪɾ ˈAmz fɚðə ɡɹˈAɾɪst ɡˈʊd.
clone_4221.npz|ðə dɪskˈʌvɚɹi ʌv fˈIɚ pɹəpˈɛld hjˈuːmən pɹˈɑːɡɹɛs.
clone_4222.npz|ˌɑːɹɾɪfˈɪʃəl ɪntˈɛlɪʤəns ˈænɐlˌIzᵻz vˈæst dˈAɾə. ɪt kæn lˈɜːn ænd ɐdˈæpt. ɪts ˈɪmpækt ˌɔn səsˈIəɾi ɪz pɹəfˈWnd.
clone_4223.npz|lˈIt tɹˈævəlz ɪŋkɹˈɛdɪbli fˈæst θɹuː ðə vˈækjuːm.
clone_4224.npz|wˌI dˈuː pˈiːpəl ɡˈɑːsɪp?
clone_4225.npz|ɪɾ ɪz wˈɔːɹəntᵻd ɐɡˈɛnst ˈɔːl mˌænjuːfˈækʧɚɹɪŋ dˈiːfɛkts fɔːɹ fˈIv jˈɪɹz.
clone_4226.npz|ðə kəmjˈuːnᵻɾi ɡˈɑːɹdən ɪz flˈɜːɹɪʃɪŋ. dˈʌzənt ɪt bɹˈɪŋ pˈiːpəl təɡˈɛðɚ? sˌO mˈɛni fɹˈɛʃ vˈɛʤɪɾəbəlz!
clone_4227.npz|lˈɛʤəndz pˈæs dˌWn θɹuː ʤˌɛnɚɹˈAʃənz.
clone_4228.npz|ʤˈʌŋɡəlz tˈiːm wɪð dIvˈɜːs lˈIf fˈɔːɹmz.
clone_4229.npz|ʃiː nˈɛvɚɹ ɐpˈɑːləʤˌIzᵻz fɔːɹ ˈɛnɪθˌɪŋ. wˌI ɪz ʃiː lˈIk ðˈæt? ɪts sˌO fɹʌstɹˈAɾɪŋ!
clone_4230.npz|pˈOɪtɹi jˈuːsᵻz lˈæŋɡwɪʤ tʊ ɪvˈOk pˈWɚfəl ɪmˈOʃənz ænd ˈɪmɪʤɹi.
clone_4231.npz|mI nˈAbɚz dˈɑːɡ bˈɑːɹkt ɛksˈIɾɪdli.
clone_4232.npz|tɹɐvˈɜːsɪŋ ðɪ ˈAnʧənt ˈɪŋkə tɹˈAl lˈiːdz tə mˈæʧuː pˈɪkuː.
clone_4233.npz|hiː pˈAʃəntli ɛksplˈAnd ðə tˈæsk. hɪz ɡˈIdəns wʌz mˈʌʧ ɐpɹˈiːʃɪˌAɾᵻd.
clone_4234.npz|æt sˈɑːlɪdˌɔːɹ, wiː ɑːɹ pɹˈWd təbi ɐn ˌɛsbˌiːdˈiː ɐkɹˈɛdɪɾᵻd mˈɛmbɚ.
clone_4235.npz|mI fˈOn bˈæɾɚɹi dɹˈAnd kwˈɪkli. wˌI dˈʌz ɪt dˈuː ðæt sˈʌmtImz? sˌO ɪŋkənvˈiːnɪənt!
clone_4236.npz|æntˈɑːɹktɪkəz ˈIs hˈOldz ˈAnʧənt sˈiːkɹᵻts.
clone_4237.npz|dˈAli kəmjˈuːts bˈɔːɹ mˈOst pˈiːpəl.
clone_4238.npz|wˌʌt mˌAks ɐ kəmjˈuːnᵻɾi ɹᵻsˈɪliənt?
clone_4239.npz|wˌʌt ɪz ðə dˈɪfɹəns bᵻtwˌiːn nˈOɪŋ ænd bᵻlˈiːvɪŋ?
clone_4240.npz|juː ænd jʊɹ pˈɑːɹtnɚ kæn ˈɔːlsO ɡɛt ɐn ˈɛkstɹə ɐmˈWnt fɔːɹ bˌiːɪŋ ɐ kˈɛɹɚ.
clone_4241.npz|tˈIm flˈOz sˈiːsləsli.
clone_4242.npz|ʃiː ɹᵻmˈɛmbɚd ðɛɹ ˈOld ɪnsˈId ʤˈOk. ɐ nˈOɪŋ smˈIl kɹˈɔst hɜː fˈAs. ʃˈɛɹd hjˈuːmɚ stɹˈɛŋθənz bˈɑːndz.
clone_4243.npz|ɛksˈIɾɪŋ nˈuːz ɐ ʃæmpˈAn vˈɛndɪŋ məʃˈiːn hɐz lˈændᵻd!
clone_4244.npz|stˈɔːɹɪtˌɛlɪŋ kənˈɛkts ʤˌɛnɚɹˈAʃənz θɹuː nˈæɹətˌɪvz.
clone_4245.npz|ðə sˈʌn sˈɛts bjˈuːɾɪfəli.
clone_4246.npz|stˈæf ˈɔːl wɛnt ðɪ ˈɛkstɹə mˈIl wɪð ˈWt bˌiːɪŋ ˈæskt!
clone_4247.npz|sɚɹˈiːəlɪst ˈɑːɹɾɪsts ɛksplˈɔːɹd dɹˈiːm ˈɪmɪʤɹi. dˈɑːliz wˈɜːks ɑːɹ Ikˈɑːnɪk ɛɡzˈæmpəlz. ðA sˈɔːt tə lˈɪbɚɹˌAt ðə mˈInd.
clone_4248.npz|ðə mˈɑːdɚn ˈɑːɹt pˈiːs wʌz pɹəvˈɑːkətˌɪv. ɪt ʧˈælɪnʤd kənvˈɛnʃənz.
clone_4249.npz|sˈɑːlɪtˌuːd fˈɑːstɚz dˈiːp ɹᵻflˈɛkʃən.
clone_4250.npz|bˌIOsˈɛnsɚz mˈɑːnɪɾɚ vˈIɾəl sˈInz kəntˈɪnjuːəsli.
clone_4251.npz|ʃiː wˈɔːɾɚd hɜː θˈɜːsti ɡˈɑːɹdən plˈænts.
clone_4252.npz|ɑːɹ juː kˈɪdɪŋ mˌiː?!
clone_4253.npz|pˈɑːɹvO klˈɪɹ, ˈɛksələnt kəndˈɪʃən, pɹˈuːvən tɹˈæk ɹˈɛkɚd ænd vˈɛɹi hˈI pˈɛdɪɡɹˌiː.
clone_4254.npz|æt ðɪs tˈIm ðə stˈAʃən wʌz nˈOn sˈɪmpli æz pˈYntən.
clone_4255.npz|wiː ʧˈAs flˈiːɾɪŋ hˈæpɪnəs. ɪz tɹˈuː kəntˈɛntmənt ɐtˈAnəbəl? lˈIf ɪz ɐ kˈɑːnstənt pɚsˈuːt.
clone_4256.npz|sɐfˈɑːɹɹi ɐdvˈɛnʧɚz ɹᵻvˈiːl wˈIld bjˈuːɾi.
clone_4257.npz|kwˈɔntəm dˈɑːts ɡlˈO bɹˈItli.
clone_4258.npz|I hɐvbɪn kˈiːpɪŋ ˈɔːl ðə lˈiːflɪts pˈOstᵻd θɹuː mI lˈɛɾɚ bˈɑːks fɚðə lˈæst fˈIv wˈiːks.
clone_4259.npz|dˈʌz hjuːmˈænᵻɾi pəzˈɛs ɪnhˈiəɹənt ɡˈʊdnəs?
clone_4260.npz|hˌW dˈʌz ᵻlɛktɹˈɪsᵻɾi wˈɜːk?
clone_4261.npz|ɪmˈæʤɪn ɐ dˈA wɪðˌWt ˈɪntɚnˌɛt ˈæksɛs.
clone_4262.npz|ʃˈɛɹɪŋ stˈɔːɹiz kənˈɛkts ˌʌs ˈɔːl.
clone_4263.npz|ðə bˌiːbˈiː kˈɪŋ bˈænd ɪz ˈɔːlsO ɐ mˈʌst sˈiː ɪf juː lˈIk blˈuːz mjˈuːzɪk.
clone_4264.npz|ɑːɹ ɹˈObɑːts ɐ θɹˈɛt tə hjˈuːmən ʤˈɑːbz?
clone_4265.npz|I bˈɔːt fɹˈɛʃ flˈWɚz. dˈOnt ðA smˈɛl dᵻlˈItfəl? ðA bɹˈIʔn̩ ðə hˈOl ɹˈuːm.
clone_4266.npz|hiː ɛnʤˈYd hɪz ˈiːvnɪŋ stɹˈOl. ðə fɹˈɛʃ ˈɛɹ wʌz ɪnvˈɪɡɚɹˌAɾɪŋ.
clone_4267.npz|kʊd plˈænts kəmjˈuːnᵻkˌAt tˌɛlᵻpˈæθɪkli?
clone_4268.npz|mˈɪθs ɛksplˈAn ˈAnʧənt wˈɜːldvjuːz.
clone_4269.npz|ɪn ɐ pˈɑːɹʃəl ɹᵻmˈɪʃən, sˌʌm, bˌʌt nˌɑːt ˈɔːl, sˈInz ænd sˈɪmptəmz hæv ɡˈɔn.
clone_4270.npz|I wʌzɐ bˈɪt nˈɜːvəs, bˌʌt I fˈɛlt mˈʌʧ bˈɛɾɚ wɛn mI nˈuː fɹˈɛndz ɚɹˈIvd.
clone_4271.npz|ɐnˈʌðɚ pətˈɛnʃəl sˈɔːɹs ʌv ˈɛɹɚ mˈA biː əvə kjˌʊɹɹɐtˈɔːɹɪəl nˈAʧɚ.
clone_4272.npz|mI fˈɜːst kˈɪs wʌz wɪððə pˈiːdəfˌIl hˌuː ɐbjˈuːzd mˌiː.
clone_4273.npz|lˈɪsənɪŋ tə mjˈuːzɪk hˈɛlps mˌiː fˈOkəs.
clone_4274.npz|wˌʌt mˌAks ɐ hˈiəɹO? bɹˈAvɚɹi kˈʌmz ɪn mˈɛni fˈɔːɹmz. biː jʊɹ ˈOn hˈiəɹO!
clone_4275.npz|dˈɛɹ I sˈA ɪt, wiː hæv ðɪ ɑːpɚtˈuːnᵻɾi tə ɡɛt pəlˈɪɾɪkəl kənsˈɛnsəs ˌɔn dˌuːɪŋ ðˈæt, sˌO I lˈʊk fˈɔːɹwɚd tə hˈɪɹɪŋ wʌt ðə mˈɪnɪstɚ hɐz tə sˈA.
clone_4276.npz|wˌʌt ɪf kˈʌlɚz hæd tˈAsts?
clone_4277.npz|wˈAɾɪŋ ɪn lˈIn tˈɛsts pˈAʃəns.
clone_4278.npz|wiː ɹᵻkwˈIɚɹ ɐ kˈɑːntɹækt ɪn plˈAs fɚðə sˈɑː ˈɛs ˈɔfɚɹɪŋ tə ɹᵻmˈAn ɪn pɹədˈʌkʃən.
clone_4279.npz|stˈɔːɹɪtˌɛlɪŋ ɪz ɐ fˌʌndəmˈɛntəl hjˈuːmən nˈiːd ænd ˈɑːɹt fˈɔːɹm.
clone_4280.npz|wˌʌt ɪz tɹˈuː hˈæpɪnəs?
clone_4281.npz|I ˌæksɪdˈɛntəli dᵻlˈiːɾᵻd ɐ fˈIl. wˌI dˈɪdnt I bˈæk ɪɾ ˈʌp? ˈO nˈO, mI ɪmpˈɔːɹtənt wˈɜːk!
clone_4282.npz|ðə ɹOzˈɛɾə stˈOn ʌnlˈɑːkt ˈAnʧənt ɪʤˈɪpʃən hˈIɚɹəɡlˌɪfz. ɪt pɹəvˈIdᵻd lɪŋɡwˈɪstɪk ˈɪnsIt.
clone_4283.npz|ɚɹˈɪʤɪnəli wiː wˈɔntᵻd tə jˈuːz ðə bˈɪldɪŋ æz ɐ sˈAlz ˈWtlɛt fɔːɹ lˈOkəl ˈɑːɹɾɪsən pɹˈɑːdʌkts, bˌʌt kwˈɪkli fˈWnd ˈWt ðæt ðɛɹwˌʌz ɐ nˈiːd fɔːɹ sˈʌmθɪŋ ˈɛls ɪnðə kəmjˈuːnᵻɾi.
clone_4284.npz|ɪn ˈɔːl ɐ dᵻlˈItfəl pɹˈɑːpɚɾi Idˈiəl fɔːɹ ðOz lˈʊkɪŋ fɔːɹ kənvˈiːnɪəns ænd lˈO mˈAntənəns.
clone_4285.npz|hˌW dˈuː kˈɑːmplɛks ˈɔːɹɡənˌɪzəmz ɪvˈɑːlv?
clone_4286.npz|hˈɜːɾɪŋfɚdbˌɛɹi stˈAʃən wʌz stˈɪl lˈɪt bI ˈYl lˈæmps wɛn ɪt klˈOzd.
clone_4287.npz|wˌʌt mˌAks ɐ pˈiːs ʌv ɹˈIɾɪŋ pɹəfˈWnd?
clone_4288.npz|vˈɜːʧuː lˈiːdz tə hˈæpɪnəs.
clone_4289.npz|ɪf ɡɹˈævᵻɾi sˈʌdənli sˈiːst, kˈAɑːs wʊd ɪɹˈʌpt.
clone_4290.npz|ðɪs sˈuːts ˌWɚ bˈɪznəs mˈɑːdəl wˈɛl, ænd plˈAz tʊ ˌWɚ skˈɪl sˈɛts ænd ˌWɚɹ ˌɛkspɚtˈiːz.
clone_4291.npz|juː kæn dˈWnlOd ˈɔːl ðə ɹˌiːbɹˈændəbəl ˈɑːɹtwɜːk fɔːɹ fɹˈiː.
clone_4292.npz|ɪz ðɛɹ ɑːbʤˈɛktɪv tɹˈuːθ?
clone_4293.npz|ðə dˈɛzɚt stɹˈɛʧt fɔːɹ mˈIlz. wˌʌt vˈæst ˈɛmptinəs!
clone_4294.npz|ðə bˈʌs ɚɹˈIvd lˈAt, dɪsɹˈʌptɪŋ mI skˈɛʤuːl.
clone_4295.npz|sˈʌfɚɹɪŋ dᵻfˈInz ðə hjˈuːmən kəndˈɪʃən.
clone_4296.npz|hˌW dˈuː mˈIɡɹətˌɔːɹi bˈɜːdz nˈævɪɡˌAt?
clone_4297.npz|kæn məʃˈiːnz pəzˈɛs kˈɑːnʃəsnəs? ɪf sˈO, wˌʌt ɑːɹ ˌWɚɹ ˈɛθɪkəl dˈuːɾiz tə ðˌɛm? ɪts ɐ fjˈuːʧɚ dᵻlˈɛmə.
clone_4298.npz|lˈɜːnɪŋ ɐ nˈuː skˈɪl ɪz ɹᵻwˈɔːɹdɪŋ.
clone_4299.npz|ɐ bjˈuːɾifəl dɪtˈæʧt fˈæmɪli hˈOm ɪn ɐ kwˈIət vˈɪlɪʤ lOkˈAʃən.
clone_4300.npz|vɑːlkˈAnOz ɪɹˈʌpt wɪð ɹˈɔː ʤˌɪəlˈɑːʤɪkəl pˈWɚ ænd fˈIɚ.
clone_4301.npz|kˈAɑːs θˈiəɹi ɹᵻvˈiːlz hˈɪdən pˈætɚnz. smˈɔːl ʧˈAnʤᵻz lˈiːd tə lˈɑːɹʤ ɪfˈɛkts. pɹɪdˈɪktɪŋ kˈɑːmplɛks sˈɪstəmz ɪz hˈɑːɹd.
clone_4302.npz|ʃiː wˈɔːkt θɹuː tˈɔːl ɡɹˈæs. ɐ ʤˈɛntəl bɹˈiːz ɹˈʌsəld ðə lˈiːvz. nˈAʧɚz kˈɑːm ɛnvˈɛləpt hɜː.
clone_4303.npz|ðə kˈWnsəl hæv ɛŋɡˈAʤd dˈɔːɹən kənsˈʌltɪŋ tʊ ɐsˈɪst wɪð ðɪs pˈiːs ʌv wˈɜːk.
clone_4304.npz|wiː ˈɔfɚ pˈɜːsənəlˌIzd sˈɜːʧᵻz tə hˈɛlp juː fˈInd jʊɹ pˈɜːfɛkt pɹˈɑːpɚɾi.
clone_4305.npz|sˈʌnbiːm tɚɹˈiːzə mˈA pˈYntᵻd ˈWt ðæt bɹˈɪtənz wˈɜːk hˈæf ˌWɚ lˈIvz ɡˈʌlp!
clone_4306.npz|I sˈɔː ɐ ʃˈuːɾɪŋ stˈɑːɹ tənˈIt. ɪt stɹˈiːkt əkɹˌɑːs ðə dˈɑːɹk skˈI.
clone_4307.npz|ðɪ ˈAnʧənt sˈɪɾi ʌv mˈæʧuː pˈɪkuː sˈɪts hˈI ɪnðɪ ˈændiːz. wˌʌt ɐ mˈɪstɪkəl plˈAs! ɪts hˈɪstɚɹi wˈɪspɚz.
clone_4308.npz|ʃiː ɹᵻsˈiːvd ɐ θˈɔːtfəl ɡˈɪft. ɪt mˌAd hɜː dˈA bɹˈIɾɚ.
clone_4309.npz|I fˈɛlt juː wɜː kəmplˈiːtli ɪn kəntɹˈOl ænd sɚpɹˈIzɪŋli fɔːɹ sˈʌmwʌn wɪð kəntɹˈOl nˈiːdz æz hˈI æz mˈIn, wʌz hˈæpi tə lˈiːv ɪt tə juː nˈOɪŋ ˈɛvɹɪθˌɪŋ wʌz ɪn ˈɛkspɜːt hˈændz.
clone_4310.npz|wɪðˌɪn ðə jˌuːkˈA diːtˈAlz hɐvbɪn pɹəvˈIdᵻd fɔːɹ ˈɔːl vˈɪzɪts WtsˈId lˈʌndən.
clone_4311.npz|diːəntˈɑːləʤi fˈOkəsᵻz ˌɔn dˈuːɾi ænd ɹˈuːlz.
clone_4312.npz|dˈʌz bjˈuːɾi ɛɡzˈɪst ɑːbʤˈɛktɪvli ɔːɹ sʌbʤˈɛktɪvli?
clone_4313.npz|dˈuː wiː tɹˈuːli hæv fɹˈiː wˈɪl?
clone_4314.npz|I tɹˈId ɐ nˈuː tˈIp ʌv ʧˈiːz. ɪz ɪt ɹˈiəli ðæt ɛkspˈɛnsɪv? sˌO ɹˈɪʧ!
clone_4315.npz|ðɪ ˈOld fˈOɾəɡɹˌæf kˈæpʧɚd ɐ bˈIɡɑːn ˈiəɹə. lˈʊk æt ðɛɹ ɪŋkɹˈɛdɪbəl fˈæʃən! dˈɪd pˈiːpəl ɹˈiəli lˈIv lˈIk ðˈæt?
clone_4316.npz|wˌʌt ɐ ʤˈɛnjuːɪnli juːnˈiːk ænd ɚɹˈɪʤɪnəl Idˈiə!
clone_4317.npz|wˌʌt ɪz dᵻmˈɑːkɹəsiz ˈOldɪst fˈɔːɹm?
clone_4318.npz|ðə spˈAs ɹˈAs pˈʊʃt tˌɛknəlˈɑːʤɪkəl bˈWndɚɹiz.
clone_4319.npz|ˈæktɪv lˈɪsənɪŋ bˈɪldz tɹˈʌst ænd ɹæpˈɔːɹ ˈɛfɚtləsli.
clone_4320.npz|ðɪ ɪnvˈɛnʃən ʌv pˌɛnɪsˈɪlᵻn sˈAvd mˈɪliənz. ɪt ɹˌɛvəlˈuːʃənˌIzd mˈɛdəsən. ˌælɪɡzˈændɚ flˈɛmɪŋ mˌAd ðə dɪskˈʌvɚɹi.
clone_4321.npz|sˈɪlvɚ spˈuːn kəlˈɛktᵻd æz ɐ fɹˈæŋklɪn ɹˈɛlɪk, ɹᵻpˈɛɹd bI ɪnjˈuːɪt jˈuːzɪŋ kˈɑːpɚ.
clone_4322.npz|wˌʌt ɑːɹ ðə dˈAnʤɚz ʌv mˌɪsɪnfɚmˈAʃən?
clone_4323.npz|ðə dɹˈOn dᵻlˈɪvɚd ðə pˈækɪʤ. ɪt lˈændᵻd pɹɪsˈIsli. ðɪ ɛntˈIɚ pɹˈɑːsɛs wʌz ˈɔːɾəmˌAɾᵻd.
clone_4324.npz|ðə bˈɪɡ bˈæŋ θˈiəɹi ɛksplˈAnz ˈɔːɹɪʤˌɪnz. bˌʌt wʌt kˈAm bᵻfˈɔːɹ ɪt?
clone_4325.npz|fɹˈiːdəm kˈæɹiz ɡɹˈAt ɹᵻspˌɑːnsəbˈɪlᵻɾi.
clone_4326.npz|ɪt wʊdhɐv bˌɪn ˈiːzi tə mˌAk ðɪs sˈɪɹiz ɐ lˈɑːt lˈɛs kˈInd.
clone_4327.npz|hiː wˈɔːɹnd ðæt ðɪs dɪdnˌɑːt mˈiːn ðæt ˈOnli ðə pˈʊɹ ʃˌʊd biː ɹᵻɡˈɑːɹdᵻd æz kɚɹˈʌptᵻbəl.
clone_4328.npz|ɑːɹ hjˈuːmən ɪmˈOʃənz jˌuːnɪvˈɜːsəl?
